round,accuracy,self,enemy
231,0.6206896551724138,stationary,stationary
232,0.2,stationary,stationary
233,0.7241379310344828,stationary,stationary
234,0.96,stationary,stationary
235,0.6896551724137931,stationary,stationary
236,0.3548387096774194,stationary,stationary
237,0.7333333333333333,stationary,stationary
238,0.88,stationary,stationary
239,0.12030075187969924,stationary,stationary
240,0.5,stationary,stationary
241,0.2222222222222222,stationary,stationary
242,0.3111111111111111,stationary,stationary
243,0.6774193548387096,stationary,stationary
244,1.0,stationary,stationary
245,0.34146341463414637,stationary,stationary
246,0.09219858156028368,stationary,stationary
247,0.9230769230769231,stationary,stationary
248,1.0,stationary,stationary
249,1.0,stationary,stationary
250,0.5135135135135135,stationary,stationary
251,0.88,stationary,stationary
252,0.3157894736842105,stationary,stationary
253,1.0,stationary,stationary
254,0.40625,stationary,stationary
255,0.2972972972972973,stationary,stationary
256,0.4838709677419355,stationary,stationary
257,0.8888888888888888,stationary,stationary
258,0.8214285714285714,stationary,stationary
259,0.7058823529411765,stationary,stationary
260,0.20689655172413793,stationary,stationary
261,0.75,stationary,stationary
262,1.0,stationary,stationary
263,0.4594594594594595,stationary,stationary
264,0.3333333333333333,stationary,stationary
265,0.17721518987341772,stationary,stationary
266,0.7586206896551724,stationary,stationary
267,0.6666666666666666,stationary,stationary
268,0.5806451612903226,stationary,stationary
269,0.2631578947368421,stationary,stationary
270,0.9230769230769231,stationary,stationary
271,0.6190476190476191,stationary,stationary
272,0.5862068965517241,stationary,stationary
273,0.48148148148148145,stationary,stationary
274,0.9230769230769231,stationary,stationary
275,0.6538461538461539,stationary,stationary
276,0.3404255319148936,stationary,stationary
277,0.11570247933884298,stationary,stationary
278,0.2826086956521739,stationary,stationary
279,0.696969696969697,stationary,stationary
280,0.6666666666666666,stationary,stationary
281,0.5,stationary,stationary
282,0.84,stationary,stationary
283,1.0,stationary,stationary
284,0.35294117647058826,stationary,stationary
285,0.3,stationary,stationary
286,0.38235294117647056,stationary,stationary
287,0.26785714285714285,stationary,stationary
288,0.9166666666666666,stationary,stationary
289,0.24691358024691357,stationary,stationary
290,0.1232876712328767,stationary,stationary
291,0.24489795918367346,stationary,stationary
292,0.6451612903225806,stationary,stationary
293,0.18571428571428572,stationary,stationary
294,1.0,stationary,stationary
295,0.41025641025641024,stationary,stationary
296,0.42857142857142855,stationary,stationary
297,1.0,stationary,stationary
298,1.0,stationary,stationary
299,0.5675675675675675,stationary,stationary
300,0.5,stationary,stationary
301,0.045454545454545456,stationary,stationary
302,0.0,stationary,stationary
303,0.38095238095238093,stationary,stationary
304,0.171875,stationary,stationary
305,0.9583333333333334,stationary,stationary
306,0.375,stationary,stationary
307,0.625,stationary,stationary
308,0.44,stationary,stationary
309,0.96,stationary,stationary
310,0.16853932584269662,stationary,stationary
311,0.75,stationary,stationary
312,0.7307692307692307,stationary,stationary
313,0.3902439024390244,stationary,stationary
314,0.2549019607843137,stationary,stationary
315,0.0898876404494382,stationary,stationary
316,0.1935483870967742,stationary,stationary
317,0.8518518518518519,stationary,stationary
318,0.6129032258064516,stationary,stationary
319,0.1791044776119403,stationary,stationary
320,0.8,stationary,stationary
321,0.43636363636363634,stationary,stationary
322,0.75,stationary,stationary
323,0.275,stationary,stationary
324,0.3548387096774194,stationary,stationary
325,0.35135135135135137,stationary,stationary
326,0.8,stationary,stationary
327,1.0,stationary,stationary
328,0.782608695652174,stationary,stationary
329,0.43902439024390244,stationary,stationary
330,0.6785714285714286,stationary,stationary
331,0.5,stationary,stationary
332,0.45714285714285713,stationary,stationary
333,0.5666666666666667,stationary,stationary
334,0.5217391304347826,stationary,stationary
335,0.32142857142857145,stationary,stationary
336,0.5263157894736842,stationary,stationary
337,0.43243243243243246,stationary,stationary
338,0.2361111111111111,stationary,stationary
339,0.4375,stationary,stationary
340,0.20987654320987653,stationary,stationary
341,0.4166666666666667,stationary,stationary
342,0.3333333333333333,stationary,stationary
343,0.6875,stationary,stationary
344,0.7586206896551724,stationary,stationary
345,0.15294117647058825,stationary,stationary
346,0.7142857142857143,stationary,stationary
347,0.5365853658536586,stationary,stationary
348,1.0,stationary,stationary
349,0.9230769230769231,stationary,stationary
350,0.8333333333333334,stationary,stationary
351,0.7407407407407407,stationary,stationary
352,0.48148148148148145,stationary,stationary
353,0.8571428571428571,stationary,stationary
354,0.38636363636363635,stationary,stationary
355,0.32,stationary,stationary
356,0.19230769230769232,stationary,stationary
357,0.19230769230769232,stationary,stationary
358,0.3037974683544304,stationary,stationary
359,0.8275862068965517,stationary,stationary
360,0.2682926829268293,stationary,stationary
361,1.0,stationary,stationary
362,0.5,stationary,stationary
363,0.8333333333333334,stationary,stationary
364,0.631578947368421,stationary,stationary
365,1.0,stationary,stationary
366,1.0,stationary,stationary
367,0.6428571428571429,stationary,stationary
368,0.96,stationary,stationary
369,1.0,stationary,stationary
370,0.1079136690647482,stationary,stationary
371,0.27631578947368424,stationary,stationary
372,0.6486486486486487,stationary,stationary
373,0.40540540540540543,stationary,stationary
374,0.875,stationary,stationary
375,0.6206896551724138,stationary,stationary
376,0.4411764705882353,stationary,stationary
377,0.92,stationary,stationary
378,0.8461538461538461,stationary,stationary
379,1.0,stationary,stationary
380,0.6785714285714286,stationary,stationary
381,0.6153846153846154,stationary,stationary
382,0.2608695652173913,stationary,stationary
383,0.6451612903225806,stationary,stationary
384,0.5789473684210527,stationary,stationary
385,0.1875,stationary,stationary
