round,accuracy,self,enemy
488,0.1111111111111111,stationary,walls
489,0.058823529411764705,stationary,walls
490,0.0,stationary,walls
491,0.42857142857142855,stationary,walls
492,0.2,stationary,walls
493,0.2727272727272727,stationary,walls
494,0.18181818181818182,stationary,walls
495,0.25,stationary,walls
496,0.10714285714285714,stationary,walls
497,0.18518518518518517,stationary,walls
498,0.0,stationary,walls
499,0.18518518518518517,stationary,walls
