round,accuracy,self,enemy
303,0.058823529411764705,walls,walls
304,0.2,walls,walls
305,0.058823529411764705,walls,walls
306,0.25,walls,walls
307,0.13636363636363635,walls,walls
308,0.0,walls,walls
309,0.20689655172413793,walls,walls
310,0.0,walls,walls
311,0.18518518518518517,walls,walls
312,0.2608695652173913,walls,walls
313,0.13333333333333333,walls,walls
314,0.09090909090909091,walls,walls
315,0.42105263157894735,walls,walls
316,0.4166666666666667,walls,walls
317,0.11764705882352941,walls,walls
318,0.18181818181818182,walls,walls
319,0.23333333333333334,walls,walls
320,0.25,walls,walls
321,0.25,walls,walls
322,0.16666666666666666,walls,walls
323,0.3,walls,walls
324,0.058823529411764705,walls,walls
325,0.2,walls,walls
326,0.25,walls,walls
327,0.3181818181818182,walls,walls
328,0.09523809523809523,walls,walls
329,0.1724137931034483,walls,walls
330,0.2631578947368421,walls,walls
331,0.29411764705882354,walls,walls
332,0.21428571428571427,walls,walls
333,0.16666666666666666,walls,walls
334,0.0,walls,walls
335,0.3333333333333333,walls,walls
336,0.2222222222222222,walls,walls
337,0.23076923076923078,walls,walls
338,0.1111111111111111,walls,walls
339,0.3,walls,walls
340,0.38461538461538464,walls,walls
341,0.17391304347826086,walls,walls
342,0.13043478260869565,walls,walls
343,0.2692307692307692,walls,walls
344,0.3333333333333333,walls,walls
345,0.20833333333333334,walls,walls
346,0.21875,walls,walls
347,0.16666666666666666,walls,walls
348,0.25,walls,walls
349,0.2727272727272727,walls,walls
350,0.13333333333333333,walls,walls
351,0.3076923076923077,walls,walls
352,0.3684210526315789,walls,walls
353,0.2,walls,walls
354,0.3333333333333333,walls,walls
355,0.22727272727272727,walls,walls
356,0.23529411764705882,walls,walls
357,0.3333333333333333,walls,walls
358,0.2727272727272727,walls,walls
359,0.3,walls,walls
360,0.15384615384615385,walls,walls
361,0.175,walls,walls
362,0.2,walls,walls
363,0.23076923076923078,walls,walls
364,0.36363636363636365,walls,walls
365,0.125,walls,walls
366,0.26666666666666666,walls,walls
367,0.23529411764705882,walls,walls
368,0.1794871794871795,walls,walls
369,0.3076923076923077,walls,walls
370,0.24242424242424243,walls,walls
371,0.23076923076923078,walls,walls
372,0.07692307692307693,walls,walls
373,0.14285714285714285,walls,walls
374,0.1875,walls,walls
375,0.4166666666666667,walls,walls
376,0.16666666666666666,walls,walls
377,0.25806451612903225,walls,walls
378,0.375,walls,walls
379,0.23076923076923078,walls,walls
